CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
21344,191216100,0001172661-23-004080,COCA COLA CO,559768,8800,191216,31-DEC-2022,"One River Asset Management, LLC","2200 Atlantic Street, Suite 310, Stamford, CT, 06902"
21344,191216100,0001993325-23-000004,COCA COLA CO,62030,1000,191216,31-MAR-2023,"Slocum, Gordon & Co LLP","39 MILL STREET, NEWPORT, RI, 02840"
21344,191216100,0000315032-23-000030,COCA COLA CO,1020347460,18227000,191216,30-SEP-2023,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,"ONE STATE FARM PLAZA, BLOOMINGTON, IL, 61710"
21344,191216100,0000315032-23-000029,COCA COLA CO,1097629940,18227000,191216,30-JUN-2023,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,"ONE STATE FARM PLAZA, BLOOMINGTON, IL, 61710"
21344,191216100,0000315032-23-000028,COCA COLA CO,1130620810,18227000,191216,31-MAR-2023,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,"ONE STATE FARM PLAZA, BLOOMINGTON, IL, 61710"
21344,191216100,0000315032-23-000027,COCA COLA CO,1159419470,18227000,191216,31-DEC-2022,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,"ONE STATE FARM PLAZA, BLOOMINGTON, IL, 61710"
21344,191216100,0000918504-23-000004,COCA COLA CO COM,5152065,92034,191216,30-SEP-2023,BIRMINGHAM CAPITAL MANAGEMENT CO INC/AL,"2 PERIMETER PARK SOUTH, SUITE 235-EAST, BIRMINGHAM, AL, 35243-3253"
21344,191216100,0000051812-23-000004,COCA-COLA CO,5100,91107,191216,30-SEP-2023,STONEBRIDGE CAPITAL MANAGEMENT INC,"1801 CENTURY PARK EAST SUITE 1800, LOS ANGELES, CA, 90067"
21344,191216100,0001846532-23-000030,COCA COLA CO,1215647,47279,191216,30-JUN-2023,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0001846532-23-000029,COCA COLA CO,1223285,46827,191216,31-MAR-2023,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0001846532-23-000028,COCA COLA CO,1260803,46938,191216,31-DEC-2022,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0001846532-23-000027,COCA COLA CO,1061000,45996,191216,30-SEP-2022,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0001846532-23-000026,COCA COLA CO,1260000,47133,191216,30-JUN-2022,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0001846532-23-000025,COCA COLA CO,1087000,43944,191216,31-MAR-2022,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0001846532-23-000024,COCA COLA CO,691000,38762,191216,31-DEC-2021,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0001846532-23-000023,COCA COLA CO,596000,38381,191216,30-SEP-2021,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0001846532-23-000022,COCA COLA CO,545000,10069,191216,30-JUN-2021,"Continuum Advisory, LLC","873 E. STATE STREET, EAGLE, ID, 83616"
21344,191216100,0000714142-23-000004,COCA COLA CO,4163,74373,191216,30-SEP-2023,TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,"479 VERSAILLES ROAD, FRANKFORT, KY, 40601"
