CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
1437107,934423104,0001839882-23-030365,WARNER BROS DISCOVERY INC,9861586,908065,934423,30-SEP-2023,"Rafferty Asset Management, LLC","1301 Avenue Of The Americas (6th Avenue), 28th Floor, New York, NY, 10019"
1437107,934423104,0001803081-23-000004,WARNER BROS DISCOVERY INC,154636,14239,934423,30-SEP-2023,"Moser Wealth Advisors, LLC","2135 112TH AVE NE STE 100, BELLEVUE, WA, 98004"
1437107,934423104,0001034642-23-000006,WARNER BROS DISCOVERY INC,3710895,341703,934423,30-SEP-2023,CLIFFORD SWAN INVESTMENT COUNSEL LLC,"177 E. COLORADO BLVD, SUITE 550, PASADENA, CA, 91105"
1437107,934423104,0001085146-23-004240,WARNER BROS DISCOVERY INC,317633,29248,934423,30-SEP-2023,EXCALIBUR MANAGEMENT CORP,"950 WINTER STREET NORTH, SUITE 4100, WALTHAM, MA, 02451"
1437107,934423104,0001214659-23-014758,WARNER BROS DISCOVERY INC,1086,100,934423,30-SEP-2023,"MARK SHEPTOFF FINANCIAL PLANNING, LLC","703 Hebron Ave., 3rd Floor, Glastonbury, CT, 06033"
1437107,934423104,0001830819-23-000004,WARNER BROS DISCOVERY INC,1382739,127324,934423,30-SEP-2023,"Kestra Advisory Services, LLC","5707 SOUTHWEST PARKWAY, BUILDING 2, SUITE 400, AUSTIN, TX, 78735"
1437107,934423104,0000717538-23-000244,WARNER BROS DISCOVERY INC CL A,3714,342,934423,30-SEP-2023,Arrow Financial Corp,"250 GLEN STREET, Glens Falls, NY, 12801"
1437107,934423104,0000717538-23-000244,WARNER BROS DISCOVERY INC CL A,1618,149,934423,30-SEP-2023,Arrow Financial Corp,"250 GLEN STREET, Glens Falls, NY, 12801"
1437107,934423104,0000717538-23-000244,WARNER BROS DISCOVERY INC CL A,521,48,934423,30-SEP-2023,Arrow Financial Corp,"250 GLEN STREET, Glens Falls, NY, 12801"
1437107,934423104,0000898419-23-000013,WARNER BROS DISCOVERY INC,1431956,131856,934423,30-SEP-2023,PRUDENTIAL PLC,"1 ANGEL COURT, LONDON, ENGLAND, X0, EC2R 7AG"
1437107,934423104,0001806755-23-000005,"Warner Bros. Discovery, Inc. Series A",30842,2840,934423,30-SEP-2023,"Systematic Alpha Investments, LLC","36 MERCER STREET, PRINCETON, NJ, 08540"
1437107,934423104,0001104659-23-116394,WARNER BROS DISCOVERY INC,72078,6637,934423,30-SEP-2023,WESTPAC BANKING CORP,"Level 18, 275 Kent Street, Sydney, C3, 2000"
1437107,934423104,0001214659-23-014772,WARNER BROS DISCOVERY INC,219578,20219,934423,30-SEP-2023,Financial Engines Advisors L.L.C.,"3315 SCOTT BLVD, 4TH FLOOR, SANTA CLARA, CA, 95054"
1437107,934423104,0000919574-23-006048,WARNER BROS DISCOVERY INC,14522122,1337212,934423,30-SEP-2023,TOCQUEVILLE ASSET MANAGEMENT L.P.,"40 West 57th Street, 19th Floor, New York, NY, 10019"
1437107,934423104,0001982273-23-000003,WARNER BROS DISCOVERY INC,3595,331,934423,30-SEP-2023,Nemes Rush Group LLC,"39500 HIGH POINTE BLVD., SUITE 190, NOVI, MI, 48375"
1437107,934423104,0001420506-23-001973,WARNER BROS DISCOVERY INC,4335,399,934423,30-SEP-2023,Bleichroeder LP,"1345 AVENUE OF THE AMERICAS, 47TH FLOOR, NEW YORK, NY, 10105"
1437107,934423104,0001531612-23-000030,WARNER BROS DISCOVERY INC,5190930,493200,934423,30-SEP-2023,"Cove Street Capital, LLC","525 South Douglas Street, Suite 225, El Segundo, CA, 90245"
1437107,934423104,0001062993-23-020435,WARNER BROS DISCOVERY INC,148156,14204,934423,30-SEP-2023,INVESTORS ASSET MANAGEMENT OF GEORGIA INC /GA/ /ADV,"7000 PEACHTREE DUNWOODY RD, BLDG 9 STE 200, ATLANTA, GA, 30328"
1437107,934423104,0000829407-23-000005,WARNER BROS DISCOVERY INC,2574,237,934423,30-SEP-2023,MONTAG A & ASSOCIATES INC,"133 PEACHTREE STREET, 2500 GEORGIA PACIFIC CENTER, ATLANTA, GA, 30303"
1437107,934423104,0000932540-23-000011,WARNER BROS DISCOVERY INC,21657935,1994285,934423,30-SEP-2023,"GROUP ONE TRADING, L.P.","425 S FINANCIAL PLACE, SUITE 3400, CHICAGO, IL, 60605"
1437107,934423104,0001115418-23-000006,WARNER BROS DISCOVERY INC,44703223,4116326,934423,30-SEP-2023,RHUMBLINE ADVISERS,"265 FRANKLIN ST, 21ST FLOOR, BOSTON, MA, 02110"
1437107,934423104,0001391166-23-000004,WARNER BROS DISCOVERY INC,5452,502,934423,30-SEP-2023,Lee Financial Co,"8350 N. CENTRAL EXPRESSWAY, SUITE 1800, DALLAS, TX, 75206"
1437107,934423104,0001391166-23-000004,WARNER BROS DISCOVERY INC,1467,135,934423,30-SEP-2023,Lee Financial Co,"8350 N. CENTRAL EXPRESSWAY, SUITE 1800, DALLAS, TX, 75206"
1437107,934423104,0001085146-23-004231,WARNER BROS DISCOVERY INC,30750,300000,934423,30-SEP-2023,"HAP Trading, LLC","395 HUDSON STREET, SUITE 701, NEW YORK, NY, 10014"
1437107,934423104,0001162044-23-001151,WARNER BROS DISCOVERY INC,390982,36002,934423,30-SEP-2023,Catalyst Capital Advisors LLC,"36 N. New York Ave, Ste. 2s, Huntington, NY, 11743"
1437107,934423104,0001162044-23-001151,WARNER BROS DISCOVERY INC,19570,1802,934423,30-SEP-2023,Catalyst Capital Advisors LLC,"36 N. New York Ave, Ste. 2s, Huntington, NY, 11743"
1437107,934423104,0001162044-23-001151,WARNER BROS DISCOVERY INC,81450,7500,934423,30-SEP-2023,Catalyst Capital Advisors LLC,"36 N. New York Ave, Ste. 2s, Huntington, NY, 11743"
1437107,934423104,0001162044-23-001151,WARNER BROS DISCOVERY INC,36772,3386,934423,30-SEP-2023,Catalyst Capital Advisors LLC,"36 N. New York Ave, Ste. 2s, Huntington, NY, 11743"
1437107,934423104,0001393389-23-000004,WARNER BROS DISCOVERY INC,4377,403,934423,30-SEP-2023,Manchester Capital Management LLC,"3657 MAIN STREET, PO BOX 416, MANCHESTER, VT, 05254"
1437107,934423104,0001789351-23-000006,WARNER BROS. DISCOVERY SRS A ORD,84263,7759,934423,30-SEP-2023,Deseret Mutual Benefit Administrators,"P.O. BOX 45530, SALT LAKE CITY, UT, 84145"
1437107,934423104,0000937589-23-000004,WARNER BROS DISCOVERY INC,725,66750,934423,30-SEP-2023,HERITAGE INVESTORS MANAGEMENT CORP,"7101 WISCONSIN AVENUE, SUITE 950, BETHESDA, MD, 20814"
1437107,934423104,0001137429-23-000005,WARNER BROS DISCOVERY INC,320516,29513,934423,30-SEP-2023,WHITE PINE CAPITAL LLC,"8421 WAYZATA BLVD, SUITE 302, GOLDEN VALLEY, MN, 554261390"
1437107,934423104,0001398344-23-020364,WARNER BROS DISCOVERY INC,167157,15392,934423,30-SEP-2023,"Jackson Hole Capital Partners, LLC","110 NORTH ELGIN AVENUE, SUITE 510, TULSA, OK, 74120"
1437107,934423104,0001398344-23-020359,WARNER BROS DISCOVERY INC,7950,732,934423,30-SEP-2023,OLIVER LAGORE VANVALIN INVESTMENT GROUP,"607 E. SECOND AVE, SUITE 100, FLINT, MI, 48502"
1437107,934423104,0001600999-23-000005,Warner  Bros. Discovery Inc.,7339269,675807,934423,30-SEP-2023,"MANAGED ASSET PORTFOLIOS, LLC","950 W. UNIVERSITY DRIVE, SUITE 100, ROCHESTER, MI, 48307"
1437107,934423104,0001600999-23-000005,Warner  Bros. Discovery Inc.,146295,13471,934423,30-SEP-2023,"MANAGED ASSET PORTFOLIOS, LLC","950 W. UNIVERSITY DRIVE, SUITE 100, ROCHESTER, MI, 48307"
1437107,934423104,0001936603-23-000003,WARNER BROS DISCOVERY INC,5908,544,934423,30-SEP-2023,Ritter Daniher Financial Advisory LLC / DE,"7661 BEECHMONT AVENUE, SUITE 200, CINCINNATI, OH, 45255"
1437107,934423104,0001162170-23-000006,Warner Bros Discovery Inc Cl A,492012,45305,934423,30-SEP-2023,GREENLEAF TRUST,"211 SOUTH ROSE STREET, KALAMAZOO, MI, 49007"
1437107,934423104,0001141781-23-000004,WARNER BROS DISCOVERY INC CL A,12858,1184,934423,30-SEP-2023,NICHOLS & PRATT ADVISERS LLP /MA,"50 CONGRESS STREET, BOSTON, MA, 02109"
1437107,934423104,0001141781-23-000004,WARNER BROS DISCOVERY INC CL A,573375,52797,934423,30-SEP-2023,NICHOLS & PRATT ADVISERS LLP /MA,"50 CONGRESS STREET, BOSTON, MA, 02109"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,14444,1330,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,25879,2383,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,7225560,665337,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,3540,326,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,23903,2201,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,60143,5538,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,93689,8627,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,1107383,101969,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,38532507,3548113,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
1437107,934423104,0000948046-23-000142,WARNER BROS DISCOVERY INC,10438219,961162,934423,30-SEP-2023,DEUTSCHE BANK AG\,"Taunusanlage 12 D-60325, Frankfurt Am Main, 2M, 00000"
